yardline_100,norm_field_goal_percent,norm_diff_field_goal_percent,norm_diff_blocked_percent,field_goal_attempt,desc,field_goal_result,return_yards,play_duration
14.0,0.664705882352941,0.45612686389109625,0.6176470588235294,1.0,"(3:56) 1-S.Sloman 32 yard field goal is GOOD, Center-44-J.McQuaide, Holder-6-J.Hekker.",made,0.0,4.0
19.0,0.9406249999999999,0.6502289930056528,0.36250000000000004,1.0,"(:04) 5-G.Gano 37 yard field goal is GOOD, Center-58-C.Kreiter, Holder-9-R.Dixon.",made,0.0,4.0
9.0,0.9406249999999999,0.6502289930056528,0.36250000000000004,1.0,"(14:15) 5-G.Gano 27 yard field goal is GOOD, Center-58-C.Kreiter, Holder-9-R.Dixon.",made,0.0,4.0
17.0,0.4999999999999999,0.3572321962664014,0.5,1.0,"(:59) 4-J.Elliott 35 yard field goal is GOOD, Center-45-R.Lovato, Holder-1-C.Johnston.",made,0.0,4.0
23.0,0.8538461538461538,0.6413607148966675,0.5,1.0,"(2:38) 7-J.Sanders 41 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,5.0
36.0,1.0,0.8950098104152867,0.5,1.0,"(:11) 5-J.Myers 55 yard field goal is GOOD, Center-69-T.Ott, Holder-4-M.Dickson. Penalty on MIA-98-R.Davis, Illegal Formation, declined.",made,0.0,4.0
11.0,0.8538461538461538,0.6413607148966675,0.5,1.0,"(11:28) 7-J.Sanders 29 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,4.0
27.0,0.8538461538461538,0.6413607148966675,0.5,1.0,"(:29) 7-J.Sanders 45 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,5.0
25.0,0.8538461538461538,0.6413607148966675,0.5,1.0,"(4:12) 7-J.Sanders 43 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,5.0
11.0,0.8538461538461538,0.6413607148966675,0.5,1.0,"(8:35) 7-J.Sanders 29 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,4.0
8.0,0.525,0.4683338123981986,0.7857142857142857,1.0,"(7:04) 9-S.Ficken 26 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",made,0.0,3.0
29.0,0.5566666666666668,0.4942679204478571,0.6333333333333333,1.0,"(:08) 5-Z.Gonzalez 47 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee. Penalty on NYJ-38-L.Jackson, Running Into the Kicker, declined.",made,0.0,5.0
25.0,0.6465116279069767,0.452818623985158,0.34134615384615385,1.0,"(8:38) 2-T.Bass 43 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",made,0.0,3.0
20.0,0.6305555555555555,0.4891535151954813,0.6111111111111112,1.0,"(1:01) 4-J.Slye 38 yard field goal is GOOD, Center-44-J.Jansen, Holder-3-J.Charlton.",made,0.0,4.0
21.0,0.6305555555555555,0.4891535151954813,0.6111111111111112,1.0,"(9:10) 4-J.Slye 39 yard field goal is GOOD, Center-44-J.Jansen, Holder-3-J.Charlton.",made,0.0,4.0
28.0,0.9049999999999998,0.5161023282552457,0.5,1.0,"(12:23) 7-Y.Koo 46 yard field goal is GOOD, Center-47-J.Harris, Holder-4-S.Hofrichter.",made,0.0,4.0
13.0,0.9049999999999998,0.5161023282552457,0.5,1.0,"(14:52) 7-Y.Koo 31 yard field goal is GOOD, Center-47-J.Harris, Holder-4-S.Hofrichter.",made,0.0,4.0
4.0,0.6305555555555555,0.4891535151954813,0.6111111111111112,1.0,"(1:14) 4-J.Slye 22 yard field goal is GOOD, Center-44-J.Jansen, Holder-3-J.Charlton. Penalty on ATL-41-S.Neasman, Defensive Offside, declined.",made,0.0,4.0
36.0,0.9049999999999998,0.5161023282552457,0.5,1.0,"(:09) 7-Y.Koo 54 yard field goal is GOOD, Center-47-J.Harris, Holder-4-S.Hofrichter.",made,0.0,5.0
28.0,0.6742857142857144,0.4954399220240886,0.5,1.0,"(10:44) 9-J.Tucker 46 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",made,0.0,4.0
43.0,0.6742857142857144,0.4954399220240886,0.5,1.0,"(:02) 9-J.Tucker 61 yard field goal is No Good, Wide Right, Center-46-M.Cox, Holder-4-S.Koch.",missed,0.0,2.0
21.0,0.6742857142857144,0.4954399220240886,0.5,1.0,"(2:40) 9-J.Tucker 39 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",made,0.0,4.0
20.0,0.6088235294117645,0.8107806502882842,0.5,1.0,"(:37) 4-R.Bullock 38 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,5.0
6.0,0.648148148148148,0.5275372020482684,0.6481481481481481,1.0,"(10:27) 2-C.Parkey 24 yard field goal is GOOD, Center-47-C.Hughlett, Holder-7-J.Gillan.",made,0.0,3.0
14.0,0.7076923076923076,0.5552921927167399,0.37109375,1.0,"(10:18) 3-R.Blankenship 32 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",made,0.0,3.0
18.0,0.648148148148148,0.5275372020482684,0.6481481481481481,1.0,"(:17) 2-C.Parkey 36 yard field goal is GOOD, Center-47-C.Hughlett, Holder-7-J.Gillan.",made,0.0,4.0
19.0,0.7076923076923076,0.5552921927167399,0.37109375,1.0,"(4:02) 3-R.Blankenship 37 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",made,0.0,4.0
7.0,0.7076923076923076,0.5552921927167399,0.37109375,1.0,"(2:54) 3-R.Blankenship 25 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",made,0.0,4.0
28.0,0.648148148148148,0.5275372020482684,0.6481481481481481,1.0,"(:25) 2-C.Parkey 46 yard field goal is GOOD, Center-47-C.Hughlett, Holder-7-J.Gillan.",made,0.0,4.0
18.0,0.7548387096774193,0.6630139813238404,0.5,1.0,"(14:11) 7-K.Fairbairn 36 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-B.Anger.",made,0.0,4.0
6.0,0.4679999999999999,0.48028513940787576,0.5269354838709678,1.0,"(:37) 3-S.Hauschka 24 yard field goal is No Good, Wide Left, Center-46-R.Matiscik, Holder-9-L.Cooke.",missed,0.0,3.0
31.0,0.4679999999999999,0.48028513940787576,0.5269354838709678,1.0,"(:04) 3-S.Hauschka 49 yard field goal is No Good, Short, Center-46-R.Matiscik, Holder-9-L.Cooke.",missed,0.0,4.0
15.0,0.7548387096774193,0.6630139813238404,0.5,1.0,"(11:38) 7-K.Fairbairn 33 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-B.Anger.",made,0.0,3.0
28.0,0.7548387096774193,0.6630139813238404,0.5,1.0,"(7:32) 7-K.Fairbairn 46 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-B.Anger.",made,0.0,3.0
30.0,0.6322580645161289,0.4605921241736129,0.5,1.0,"(:01) 3-W.Lutz 48 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,1.0
35.0,0.6322580645161289,0.4605921241736129,0.5,1.0,"(4:57) 3-W.Lutz 53 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,5.0
32.0,0.4818181818181818,0.3885811840741417,0.48371212121212126,1.0,"(:05) 4-M.Badgley 50 yard field goal is No Good, Hit Right Upright, Center-45-C.Mazza, Holder-1-T.Long.",missed,0.0,5.0
18.0,0.6322580645161289,0.4605921241736129,0.5,1.0,"(5:11) 3-W.Lutz 36 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,3.0
30.0,0.62,0.4673833477052792,0.36250000000000004,1.0,"(:03) 3-D.Hopkins 48 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",made,0.0,3.0
10.0,0.664705882352941,0.43241634682041824,0.6176470588235294,1.0,"(7:08) 1-S.Sloman 28 yard field goal is GOOD, Center-44-J.McQuaide, Holder-6-J.Hekker.",made,0.0,4.0
20.0,0.8914285714285713,0.8151176446433703,0.37109375,1.0,"(6:49) 2-D.Carlson 38 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole.",made,0.0,4.0
14.0,0.837142857142857,0.6675449452339361,0.28846153846153844,1.0,"(:32) 7-H.Butker 32 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend.",made,0.0,4.0
25.0,0.8914285714285713,0.8151176446433703,0.37109375,1.0,"(6:39) 2-D.Carlson 43 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole.",made,0.0,5.0
8.0,0.8538461538461538,0.5590231618400632,0.5,1.0,"(2:04) 7-J.Sanders 26 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,4.0
32.0,0.8538461538461538,0.5590231618400632,0.5,1.0,"(:43) 7-J.Sanders 50 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,5.0
11.0,0.8538461538461538,0.5590231618400632,0.5,1.0,"(:05) 7-J.Sanders 29 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,5.0
19.0,0.7076923076923076,0.7283129258109574,0.5,1.0,"(:51) 9-R.Gould 37 yard field goal is GOOD, Center-46-T.Pepper, Holder-6-M.Wishnowsky.",made,0.0,5.0
13.0,0.8538461538461538,0.5590231618400632,0.5,1.0,"(8:45) 7-J.Sanders 31 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,5.0
31.0,0.8538461538461538,0.5590231618400632,0.5,1.0,"(5:57) 7-J.Sanders 49 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,5.0
34.0,0.39545454545454534,0.37994969131260553,0.5,1.0,"(8:39) 5-D.Bailey 52 yard field goal is GOOD, Center-58-A.Cutting, Holder-2-B.Colquitt.",made,0.0,6.0
28.0,0.39545454545454534,0.37994969131260553,0.5,1.0,"(:15) 5-D.Bailey 46 yard field goal is GOOD, Center-58-A.Cutting, Holder-2-B.Colquitt.",made,0.0,5.0
6.0,0.6756097560975608,0.4623451120972836,0.5,1.0,"(11:23) 2-G.Zuerlein 24 yard field goal is GOOD, Center-91-L.Ladouceur, Holder-6-C.Jones.",made,0.0,3.0
37.0,0.9406249999999999,0.613477691546102,0.5,1.0,"(13:35) 5-G.Gano 55 yard field goal is GOOD, Center-58-C.Kreiter, Holder-9-R.Dixon.",made,0.0,5.0
32.0,0.9406249999999999,0.613477691546102,0.5,1.0,"(:56) 5-G.Gano 50 yard field goal is GOOD, Center-58-C.Kreiter, Holder-9-R.Dixon.",made,0.0,5.0
36.0,0.9406249999999999,0.613477691546102,0.5,1.0,"(9:30) 5-G.Gano 54 yard field goal is GOOD, Center-58-C.Kreiter, Holder-9-R.Dixon. Injury update: Trysten Hill has a knee injury; his return is questionable",made,0.0,5.0
10.0,0.9406249999999999,0.613477691546102,0.5,1.0,"(11:12) 5-G.Gano 28 yard field goal is GOOD, Center-58-C.Kreiter, Holder-9-R.Dixon.",made,0.0,3.0
22.0,0.6756097560975608,0.4623451120972836,0.5,1.0,"(2:00) 2-G.Zuerlein 40 yard field goal is GOOD, Center-91-L.Ladouceur, Holder-6-C.Jones.",made,0.0,4.0
16.0,0.6756097560975608,0.4623451120972836,0.5,1.0,"(:03) 2-G.Zuerlein 34 yard field goal is GOOD, Center-91-L.Ladouceur, Holder-6-C.Jones.",made,0.0,3.0
23.0,0.9239999999999998,0.6786478873239434,0.37109375,1.0,"(2:00) 9-C.Boswell 41 yard field goal is GOOD, Center-57-K.Canaday, Holder-4-D.Colquitt.",made,0.0,3.0
39.0,0.4999999999999999,0.43287416808543555,0.5,1.0,"(3:23) 4-J.Elliott 57 yard field goal is No Good, Wide Right, Center-45-R.Lovato, Holder-1-C.Johnston.",missed,0.0,5.0
21.0,0.8575,0.7038906454600619,0.48541666666666666,1.0,"(9:52) 3-R.Succop 39 yard field goal is GOOD, Center-97-Z.Triner, Holder-8-B.Pinion.",made,0.0,4.0
17.0,0.8575,0.7038906454600619,0.48541666666666666,1.0,"(7:08) 3-R.Succop 35 yard field goal is GOOD, Center-97-Z.Triner, Holder-8-B.Pinion.",made,0.0,5.0
28.0,0.8575,0.7038906454600619,0.48541666666666666,1.0,"(9:09) 3-R.Succop 46 yard field goal is GOOD, Center-97-Z.Triner, Holder-8-B.Pinion.",made,0.0,5.0
29.0,0.8848484848484849,0.6411201612527212,0.5,1.0,"(10:38) 2-C.Santos 47 yard field goal is GOOD, Center-48-P.Scales, Holder-16-P.O'Donnell.",made,0.0,4.0
7.0,0.8575,0.7038906454600619,0.48541666666666666,1.0,"(4:52) 3-R.Succop 25 yard field goal is GOOD, Center-97-Z.Triner, Holder-8-B.Pinion.",made,0.0,3.0
20.0,0.8848484848484849,0.6411201612527212,0.5,1.0,"(1:17) 2-C.Santos 38 yard field goal is GOOD, Center-48-P.Scales, Holder-16-P.O'Donnell.",made,0.0,4.0
16.0,0.6756097560975608,0.5542233657461608,0.5,1.0,"(:13) 2-G.Zuerlein 34 yard field goal is GOOD, Center-91-L.Ladouceur, Holder-6-C.Jones.",made,0.0,3.0
40.0,0.6756097560975608,0.5542233657461608,0.5,1.0,"(5:48) 2-G.Zuerlein 58 yard field goal is No Good, Wide Right, Center-91-L.Ladouceur, Holder-6-C.Jones.",missed,0.0,5.0
8.0,0.5566666666666668,0.3945143879147904,0.6333333333333333,1.0,"(8:58) 5-Z.Gonzalez 26 yard field goal is GOOD, Center-46-A.Brewer, Holder-4-A.Lee.",made,0.0,4.0
32.0,0.9049999999999998,0.5790263927889681,0.3942307692307692,1.0,"(3:08) 7-Y.Koo 50 yard field goal is GOOD, Center-47-J.Harris, Holder-4-S.Hofrichter.",made,0.0,6.0
2.0,0.9049999999999998,0.5790263927889681,0.3942307692307692,1.0,"(:05) 7-Y.Koo 21 yard field goal is GOOD, Center-47-J.Harris, Holder-4-S.Hofrichter.",made,0.0,4.0
28.0,0.9049999999999998,0.5790263927889681,0.3942307692307692,1.0,"(10:50) 7-Y.Koo 47 yard field goal is GOOD, Center-47-J.Harris, Holder-4-S.Hofrichter.",made,0.0,5.0
25.0,0.9049999999999998,0.5790263927889681,0.3942307692307692,1.0,"(7:12) 7-Y.Koo 43 yard field goal is GOOD, Center-47-J.Harris, Holder-4-S.Hofrichter.",made,0.0,5.0
27.0,0.6742857142857144,0.5362411201905309,0.37109375,1.0,"(12:12) 9-J.Tucker 46 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",made,0.0,4.0
34.0,0.4999999999999999,0.7487208968094279,0.5,1.0,"(:00) 4-J.Elliott 52 yard field goal is No Good, Wide Right, Center-45-R.Lovato, Holder-1-C.Johnston.",missed,0.0,0.0
37.0,0.6742857142857144,0.5362411201905309,0.37109375,1.0,"(10:06) 9-J.Tucker 55 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",made,0.0,5.0
28.0,0.6742857142857144,0.5362411201905309,0.37109375,1.0,"(7:17) 9-J.Tucker 46 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",made,0.0,5.0
3.0,0.6305555555555555,0.5744690364408673,0.4965277777777778,1.0,"(5:11) 4-J.Slye 21 yard field goal is GOOD, Center-44-J.Jansen, Holder-3-J.Charlton.",made,0.0,4.0
13.0,0.8848484848484849,0.5046103460590382,0.5,1.0,"(8:12) 2-C.Santos 31 yard field goal is GOOD, Center-48-P.Scales, Holder-16-P.O'Donnell.",made,0.0,3.0
2.0,0.6305555555555555,0.5744690364408673,0.4965277777777778,1.0,"(2:03) 4-J.Slye 20 yard field goal is GOOD, Center-44-J.Jansen, Holder-3-J.Charlton.",made,0.0,3.0
37.0,0.8848484848484849,0.5046103460590382,0.5,1.0,"(:07) 2-C.Santos 55 yard field goal is GOOD, Center-48-P.Scales, Holder-16-P.O'Donnell.",made,0.0,5.0
36.0,0.6305555555555555,0.5744690364408673,0.4965277777777778,1.0,"(6:19) 4-J.Slye 54 yard field goal is No Good, Wide Right, Center-44-J.Jansen, Holder-3-J.Charlton.",missed,0.0,6.0
13.0,0.8848484848484849,0.5046103460590382,0.5,1.0,"(9:23) 2-C.Santos 31 yard field goal is GOOD, Center-48-P.Scales, Holder-16-P.O'Donnell.",made,0.0,4.0
30.0,0.6305555555555555,0.5744690364408673,0.4965277777777778,1.0,"(7:51) 4-J.Slye 48 yard field goal is GOOD, Center-44-J.Jansen, Holder-3-J.Charlton.",made,0.0,5.0
29.0,0.6088235294117645,0.5051112050453983,0.5,1.0,"(8:09) 4-R.Bullock 47 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,5.0
37.0,0.6088235294117645,0.5051112050453983,0.5,1.0,"(3:37) 4-R.Bullock 55 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,5.0
30.0,0.6088235294117645,0.5051112050453983,0.5,1.0,"(8:06) 4-R.Bullock 48 yard field goal is No Good, Hit Right Upright, Center-46-C.Harris, Holder-10-K.Huber.",missed,0.0,4.0
22.0,0.7076923076923076,0.5144909945502976,0.5,1.0,"(4:07) 3-R.Blankenship 40 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",made,0.0,4.0
17.0,0.9239999999999998,0.6786478873239434,0.37109375,1.0,"(10:38) 9-C.Boswell 35 yard field goal is GOOD, Center-57-K.Canaday, Holder-4-D.Colquitt.",made,0.0,3.0
27.0,0.62,0.5531363844442315,0.5757936507936507,1.0,"(13:07) 8-B.McManus 45 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-6-S.Martin.",made,0.0,5.0
25.0,0.62,0.5531363844442315,0.5757936507936507,1.0,"(8:10) 8-B.McManus 44 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-6-S.Martin.",made,0.0,5.0
8.0,0.62,0.5531363844442315,0.5757936507936507,1.0,"(12:17) 8-B.McManus 27 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-6-S.Martin.",made,0.0,4.0
22.0,0.8642857142857142,0.5043156900587196,0.4017857142857143,1.0,"(5:24) 6-N.Folk 41 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",made,0.0,4.0
34.0,0.62,0.5531363844442315,0.5757936507936507,1.0,"(:24) 8-B.McManus 52 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-6-S.Martin.",made,0.0,5.0
2.0,0.62,0.5531363844442315,0.5757936507936507,1.0,"(3:34) 8-B.McManus 20 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-6-S.Martin.",made,0.0,2.0
36.0,0.62,0.5531363844442315,0.5757936507936507,1.0,"(:42) 8-B.McManus 54 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-6-S.Martin.",made,0.0,5.0
20.0,0.8642857142857142,0.5043156900587196,0.4017857142857143,1.0,"(3:27) 6-N.Folk 38 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",made,0.0,4.0
13.0,0.4679999999999999,0.4909548720896808,0.66,1.0,"(1:54) 1-J.Brown 31 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",made,0.0,3.0
39.0,0.525,0.5319418341551139,0.5,1.0,"(11:18) 5-M.Prater 57 yard field goal is No Good, Wide Left, Center-48-D.Muhlbach, Holder-3-J.Fox.",missed,0.0,6.0
14.0,0.4679999999999999,0.4909548720896808,0.66,1.0,"(8:07) 1-J.Brown 32 yard field goal is No Good, Hit Right Upright, Center-46-R.Matiscik, Holder-9-L.Cooke.",missed,0.0,5.0
13.0,0.525,0.5319418341551139,0.5,1.0,"(1:57) 5-M.Prater 31 yard field goal is GOOD, Center-48-D.Muhlbach, Holder-3-J.Fox.",made,0.0,4.0
23.0,0.525,0.5319418341551139,0.5,1.0,"(8:16) 5-M.Prater 41 yard field goal is GOOD, Center-48-D.Muhlbach, Holder-3-J.Fox.",made,0.0,5.0
21.0,1.0,0.7067886309453358,0.5,1.0,"(10:31) 2-M.Crosby 39 yard field goal is GOOD, Center-43-H.Bradley, Holder-6-J.Scott.",made,0.0,4.0
32.0,0.8575,0.5534004024144868,0.6,1.0,"(12:19) 3-R.Succop 50 yard field goal is GOOD, Center-97-Z.Triner, Holder-8-B.Pinion.",made,0.0,5.0
20.0,0.7548387096774193,0.5145952638910385,0.34134615384615385,1.0,"(:03) 7-K.Fairbairn 38 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-B.Anger.",made,0.0,3.0
9.0,0.49333333333333323,0.494732202740251,0.6336021505376344,1.0,"(8:57) 3-S.Gostkowski 27 yard field goal is BLOCKED (20-Ju.Reid), Center-48-B.Brinkley, Holder-6-B.Kern, RECOVERED by HOU-28-M.Thomas at HOU 21. 28-M.Thomas to HOU 21 for no gain (75-J.Douglas).",blocked,0.0,10.0
19.0,0.49333333333333323,0.494732202740251,0.6336021505376344,1.0,"(14:18) 3-S.Gostkowski 37 yard field goal is No Good, Wide Right, Center-48-B.Brinkley, Holder-6-B.Kern.",missed,0.0,4.0
30.0,0.6465116279069767,0.6754467001343609,0.37109375,1.0,"(5:47) 2-T.Bass 48 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",made,0.0,5.0
34.0,0.6465116279069767,0.6754467001343609,0.37109375,1.0,"(:01) 2-T.Bass 52 yard field goal is No Good, Wide Right, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",missed,0.0,1.0
19.0,0.837142857142857,0.6374508274134603,0.5,1.0,"(9:11) 7-H.Butker 37 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend.",made,0.0,4.0
12.0,0.837142857142857,0.6374508274134603,0.5,1.0,"(2:00) 7-H.Butker 30 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend.",made,0.0,4.0
23.0,0.664705882352941,0.4511604718019677,0.6176470588235294,1.0,"(12:11) 1-S.Sloman 42 yard field goal is GOOD, Center-44-J.McQuaide, Holder-6-J.Hekker.",made,0.0,5.0
31.0,0.7076923076923076,0.5173924130865779,0.36250000000000004,1.0,"(5:32) 9-R.Gould 49 yard field goal is GOOD, Center-46-T.Pepper, Holder-6-M.Wishnowsky.",made,0.0,6.0
7.0,0.8538461538461538,0.6637430864622584,0.5,1.0,"(3:54) 7-J.Sanders 24 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",made,0.0,5.0
37.0,0.525,0.6241273729332517,0.7857142857142857,1.0,"(1:10) 9-S.Ficken 55 yard field goal is No Good, Wide Left, Center-42-T.Hennessy, Holder-7-B.Mann.",missed,0.0,5.0
29.0,0.62,0.4306320462457283,0.5,1.0,"(8:59) 3-D.Hopkins 47 yard field goal is No Good, Wide Right, Center-57-N.Sundberg, Holder-5-T.Way.",missed,0.0,5.0
15.0,0.9406249999999999,0.589767174475424,0.5,1.0,"(3:27) 5-G.Gano 33 yard field goal is GOOD, Center-58-C.Kreiter, Holder-9-R.Dixon.",made,0.0,4.0
17.0,0.62,0.4306320462457283,0.5,1.0,"(10:53) 3-D.Hopkins 35 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",made,0.0,3.0
2.0,0.9406249999999999,0.589767174475424,0.5,1.0,"(6:18) 5-G.Gano 20 yard field goal is GOOD, Center-58-C.Kreiter, Holder-9-R.Dixon.",made,0.0,3.0
10.0,0.62,0.4306320462457283,0.5,1.0,"(8:59) 3-D.Hopkins 28 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",made,0.0,3.0
11.0,0.525,0.45944236849669434,0.7857142857142857,1.0,"(8:50) 6-S.Castillo 29 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",made,0.0,4.0
27.0,0.6465116279069767,0.5455045985452343,0.5,1.0,"(6:15) 2-T.Bass 45 yard field goal is No Good, Wide Left, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",missed,0.0,4.0
35.0,0.6465116279069767,0.5455045985452343,0.5,1.0,"(2:47) 2-T.Bass 53 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",made,0.0,5.0
30.0,0.6465116279069767,0.5455045985452343,0.5,1.0,"(:02) 2-T.Bass 48 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",made,0.0,2.0
28.0,0.6465116279069767,0.5455045985452343,0.5,1.0,"(10:39) 2-T.Bass 46 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",made,0.0,4.0
19.0,0.6465116279069767,0.5455045985452343,0.5,1.0,"(1:42) 2-T.Bass 37 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",made,0.0,5.0
19.0,0.6465116279069767,0.5455045985452343,0.5,1.0,"(12:23) 2-T.Bass 37 yard field goal is No Good, Wide Left, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",missed,0.0,4.0
11.0,0.6465116279069767,0.5455045985452343,0.5,1.0,"(6:04) 2-T.Bass 29 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",made,0.0,3.0
22.0,0.6465116279069767,0.5455045985452343,0.5,1.0,"(2:00) 2-T.Bass 40 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",made,0.0,4.0
25.0,0.6305555555555555,0.4734029574271022,0.4736111111111111,1.0,"(1:59) 4-J.Slye 43 yard field goal is GOOD, Center-44-J.Jansen, Holder-3-J.Charlton.",made,0.0,5.0
23.0,0.6322580645161289,0.36056338028169005,0.5,1.0,"(4:28) 3-W.Lutz 41 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,4.0
25.0,0.6322580645161289,0.36056338028169005,0.5,1.0,"(7:59) 3-W.Lutz 43 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,4.0
47.0,0.6305555555555555,0.4734029574271022,0.4736111111111111,1.0,"(2:00) 4-J.Slye 65 yard field goal is No Good, Short, Center-44-J.Jansen, Holder-3-J.Charlton.",missed,0.0,5.0
24.0,0.8848484848484849,0.6184208279982927,0.36250000000000004,1.0,"(14:18) 2-C.Santos 42 yard field goal is GOOD, Center-48-P.Scales, Holder-16-P.O'Donnell.",made,0.0,5.0
4.0,0.664705882352941,0.5939442443644123,0.5030637254901961,1.0,"(4:59) 1-S.Sloman 22 yard field goal is GOOD, Center-44-J.McQuaide, Holder-6-J.Hekker.",made,0.0,4.0
30.0,0.664705882352941,0.5939442443644123,0.5030637254901961,1.0,"(12:50) 1-S.Sloman 48 yard field goal is BLOCKED (95-R.Robertson-Harris), Center-44-J.McQuaide, Holder-6-J.Hekker.",blocked,0.0,5.0
25.0,0.648148148148148,0.48053422176052674,0.6481481481481481,1.0,"(1:25) 2-C.Parkey 43 yard field goal is GOOD, Center-47-C.Hughlett, Holder-7-J.Gillan.",made,0.0,4.0
19.0,0.6088235294117645,0.49890942292409907,0.37109375,1.0,"(11:14) 4-R.Bullock 37 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,5.0
4.0,0.6088235294117645,0.49890942292409907,0.37109375,1.0,"(2:52) 4-R.Bullock 23 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,1.0
27.0,0.6756097560975608,0.4386345950266055,0.5,1.0,"(1:58) 2-G.Zuerlein 45 yard field goal is GOOD, Center-91-L.Ladouceur, Holder-6-C.Jones.",made,0.0,6.0
12.0,0.62,0.4306320462457283,0.5,1.0,"(13:27) 3-D.Hopkins 30 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way. Penalty on DAL-29-C.Goodwin, Defensive Offside, declined.",made,0.0,4.0
